match_id,patch,team_a_1,team_a_2,team_a_3,team_a_4,team_a_5,team_b_1,team_b_2,team_b_3,team_b_4,team_b_5,team_a_win
NA1_5507210175,16.5,Belveth,Ekko,Karma,Riven,Yunara,Janna,Jayce,Kaisa,Kayn,Taliyah,1
NA1_5509802552,16.5,Ahri,LeeSin,Nami,Yorick,Yunara,DrMundo,JarvanIV,Orianna,Smolder,Zilean,0
NA1_5509733286,16.5,Akali,Jhin,Sylas,Teemo,Viego,Alistar,Azir,Belveth,Ezreal,Yasuo,1
NA1_5505637979,16.5,Akali,Ambessa,Blitzcrank,Jinx,Vi,Fiora,Fizz,Lulu,Ryze,Tristana,1
NA1_5508897577,16.5,Gragas,Jinx,Kassadin,Milio,Rengar,Nami,Ornn,Varus,Vi,Viktor,0
NA1_5506876963,16.5,Ezreal,Gnar,Vladimir,XinZhao,Zyra,Leona,Malphite,Shaco,Smolder,Zoe,0
NA1_5505942457,16.5,Ahri,Bard,FiddleSticks,Sett,Yunara,Ambessa,Annie,Blitzcrank,Gnar,Jhin,0
NA1_5506648994,16.5,DrMundo,FiddleSticks,Kaisa,Nami,Riven,Hwei,Karma,Lucian,Olaf,RekSai,0
NA1_5507157655,16.5,Bard,Hwei,Jayce,KogMaw,Zed,Garen,Illaoi,LeeSin,Lux,Zoe,0
NA1_5506412181,16.5,Irelia,Karthus,Lissandra,Rakan,Talon,Milio,Nocturne,Sivir,Vayne,Viktor,1
NA1_5506950729,16.5,Akali,Anivia,Braum,Jinx,Kayn,Ambessa,Aphelios,Fizz,TahmKench,Yone,1
NA1_5505935299,16.5,Anivia,Camille,Graves,Tristana,Zoe,Blitzcrank,Nunu,Samira,TwistedFate,Urgot,0
NA1_5509594874,16.5,Anivia,Khazix,Nami,Xayah,Yorick,Aphelios,FiddleSticks,Irelia,Rakan,Viktor,0
NA1_5506288656,16.5,Aurora,Khazix,Rakan,Zaahen,Zoe,Braum,Garen,Smolder,Yasuo,Zyra,0
NA1_5509497888,16.5,Ezreal,Lillia,Pantheon,Singed,Sona,Jinx,Leblanc,Ryze,Talon,Viktor,1
NA1_5509799925,16.5,Brand,Shen,Talon,Tryndamere,Xerath,Corki,Garen,Nami,Viktor,Zac,1
NA1_5509682725,16.5,Alistar,Garen,Sylas,Yunara,Zac,Gwen,Nami,Qiyana,Shen,Yasuo,0
NA1_5508922084,16.5,Ambessa,Ekko,Lucian,Nami,Talon,Ezreal,Ivern,Neeko,Rumble,Sett,0
NA1_5506290879,16.5,Ambessa,Aurora,Braum,Katarina,Xayah,DrMundo,Kaisa,Rell,Sylas,Vi,1
NA1_5508387585,16.5,Ahri,Chogath,Kayn,Senna,Sona,Cassiopeia,KogMaw,MasterYi,Smolder,Ziggs,1
NA1_5510306470,16.5,Akali,LeeSin,Lulu,Sion,Twitch,AurelionSol,Chogath,Katarina,Nocturne,Seraphine,0
NA1_5508893383,16.5,Ambessa,Ezreal,Karma,Nasus,Volibear,Hecarim,JarvanIV,Jhin,Katarina,Singed,0
NA1_5510706156,16.5,Akshan,Mel,Nautilus,Yone,Zyra,Ashe,Jayce,Rengar,Syndra,Taliyah,0
NA1_5510095219,16.5,Blitzcrank,KSante,Mel,Samira,Shen,MissFortune,Seraphine,Smolder,Twitch,Volibear,1
NA1_5508381868,16.5,Briar,Jinx,Kayn,Ryze,Sion,Camille,Cassiopeia,Ekko,Karma,Smolder,0
NA1_5505526948,16.5,Ambessa,Brand,Graves,Irelia,Jinx,Belveth,Jhin,Sona,Xerath,Zaahen,0
NA1_5508815656,16.5,Graves,Jhin,Mordekaiser,Senna,TwistedFate,Morgana,RekSai,Tristana,Vayne,Ziggs,0
NA1_5510597686,16.5,Aatrox,Diana,Nami,Smolder,Zoe,Brand,Camille,Ezreal,Naafiri,TwistedFate,0
NA1_5507910185,16.5,Aphelios,Briar,Nautilus,Veigar,Zaahen,Braum,Samira,Sylas,Zoe,Zyra,0
NA1_5510001121,16.5,Akshan,Fizz,Jhin,Nasus,Zilean,Caitlyn,Evelynn,Gangplank,Jax,Yasuo,1
NA1_5510645565,16.5,Aatrox,Akali,Ekko,Jinx,Karma,Jax,Kayn,Leblanc,Pantheon,Ziggs,0
NA1_5506985746,16.5,Aphelios,Camille,LeeSin,Lulu,Zed,Ashe,Azir,Malphite,Senna,Shaco,0
NA1_5507711271,16.5,Anivia,FiddleSticks,Irelia,Jhin,Senna,Elise,Ezreal,Jayce,Soraka,Vayne,0
NA1_5507308864,16.5,Anivia,Jhin,Sona,Talon,Teemo,AurelionSol,Aurora,Karma,Vayne,Vi,1
NA1_5506719562,16.5,Ambessa,Aurora,Jax,Kaisa,Pyke,Ezreal,Karma,Malphite,Viego,Vladimir,1
NA1_5509806990,16.5,Ambessa,Jinx,Mordekaiser,Senna,Syndra,Galio,Illaoi,MasterYi,Nami,Velkoz,1
NA1_5509041932,16.5,Anivia,Caitlyn,Khazix,Soraka,Varus,AurelionSol,Kayn,Pantheon,Thresh,Zoe,1
NA1_5508945809,16.5,Amumu,Bard,KogMaw,Vayne,Xerath,Corki,DrMundo,Ekko,Malphite,Nami,1
NA1_5509701320,16.5,Aatrox,Amumu,Aphelios,Garen,Thresh,Jhin,Malzahar,Shaco,Udyr,Vayne,1
NA1_5507039922,16.5,Belveth,Brand,Nautilus,Sion,Sylas,Chogath,Jayce,Orianna,Yuumi,Zeri,1
NA1_5507328281,16.5,Bard,Corki,Graves,Poppy,Sylas,Galio,Kindred,Lucian,Nautilus,Zaahen,0
NA1_5510416072,16.5,Ahri,Camille,Pyke,Viego,Vladimir,Brand,DrMundo,Khazix,Rakan,Yasuo,0
NA1_5510859822,16.5,Garen,LeeSin,Lux,Veigar,Vex,Katarina,Renekton,Shaco,Soraka,Xayah,1
NA1_5508385179,16.5,Kennen,LeeSin,Lucian,Sona,Sylas,KogMaw,Nami,Talon,Veigar,Zed,0
NA1_5510092771,16.5,Ahri,Ezreal,Graves,LeeSin,Sona,Jinx,Leblanc,Pantheon,XinZhao,Zac,0
NA1_5506087940,16.5,Ahri,Lux,Rakan,Vi,Zaahen,Hwei,MasterYi,Riven,Singed,Vayne,0
NA1_5510497944,16.5,Ashe,DrMundo,Kassadin,Maokai,Sion,Caitlyn,Evelynn,Nami,Nocturne,Shen,0
NA1_5506866141,16.5,Caitlyn,Katarina,Nocturne,Riven,Thresh,Corki,Kayn,Leblanc,Lux,Zoe,0
NA1_5507702477,16.5,Ahri,Aphelios,Fiora,Yuumi,Zaahen,Caitlyn,Garen,Nunu,Pyke,Veigar,0
NA1_5510677259,16.5,Ahri,Cassiopeia,Corki,FiddleSticks,Nami,Braum,Smolder,Teemo,Vi,Zoe,1
NA1_5505815313,16.5,Aatrox,Bard,Graves,Taliyah,Yunara,Mel,Nami,Shen,Smolder,Viego,0
NA1_5509575260,16.5,Aatrox,AurelionSol,Maokai,Pantheon,Shyvana,Aurora,Hecarim,Sona,Twitch,Yone,0
NA1_5509753653,16.5,Anivia,Corki,Ekko,Karma,Shyvana,Ezreal,Naafiri,Riven,Senna,Sylas,0
NA1_5505892508,16.5,Aatrox,Renekton,Ryze,TahmKench,Yuumi,Gnar,Kaisa,MasterYi,Teemo,Zed,1
NA1_5508393119,16.5,Ahri,Bard,Jinx,Sion,Talon,Aphelios,Graves,Malphite,Nautilus,Yasuo,1
NA1_5508821370,16.5,Aphelios,DrMundo,Hecarim,Nautilus,Viktor,Braum,Kaisa,Lillia,Shen,Smolder,0
NA1_5510265239,16.5,Alistar,Ambessa,Galio,MissFortune,XinZhao,KSante,Kayn,Lux,Sylas,Yasuo,0
NA1_5508646647,16.5,Akali,Bard,Diana,Jinx,Ornn,Draven,Galio,Qiyana,Thresh,Vayne,0
NA1_5509151441,16.5,Aatrox,Chogath,Thresh,Yunara,Zed,Garen,Kaisa,Nami,Pantheon,Veigar,0
NA1_5506897945,16.5,Ashe,Jax,Kayn,Malzahar,Smolder,Galio,KogMaw,Rell,Varus,Zaahen,1
NA1_5509121860,16.5,Ashe,MasterYi,Nidalee,Yasuo,Yone,Irelia,JarvanIV,Seraphine,Sona,Sylas,0
NA1_5508841311,16.5,Corki,Garen,Graves,Swain,TwistedFate,Ekko,Nami,Senna,Vayne,Viktor,0
NA1_5508710721,16.5,Ahri,Lux,Smolder,Sona,Volibear,Blitzcrank,Gnar,Hwei,KogMaw,Sion,1
NA1_5510645995,16.5,Brand,Ornn,Pantheon,Veigar,Xerath,Hwei,Jhin,Kindred,Thresh,Yorick,1
NA1_5506213791,16.5,Fizz,Lucian,Mordekaiser,Neeko,Warwick,Jax,Senna,Shen,TahmKench,Velkoz,0
NA1_5505592744,16.5,Ezreal,Graves,Karma,Poppy,Qiyana,Fizz,Kaisa,Neeko,Riven,Skarner,1
NA1_5508154843,16.5,Corki,Diana,Nocturne,Sion,Zilean,JarvanIV,Jinx,Nidalee,Urgot,Vladimir,1
NA1_5508441354,16.5,Annie,Brand,MonkeyKing,Shen,Zed,AurelionSol,Corki,Nautilus,Udyr,Vayne,0
NA1_5507961945,16.5,Aurora,Kindred,Rakan,Viktor,Xayah,Gragas,Jinx,Lux,Vi,Zoe,1
NA1_5509216776,16.5,Bard,KogMaw,Nasus,Sylas,Yasuo,Brand,Ezreal,Pantheon,Senna,Sion,0
LA1_1700226845,16.5,Ambessa,Irelia,Kennen,Lucian,Zyra,Neeko,Ornn,Viego,Xayah,Xerath,1
NA1_5510277325,16.5,Ahri,Garen,Rell,Talon,Yasuo,DrMundo,Janna,Kindred,Lissandra,MissFortune,1
NA1_5510813942,16.5,Elise,Fiora,Lucian,Yasuo,Yuumi,Khazix,Lulu,Malzahar,Sion,Twitch,0
NA1_5508825724,16.5,Aatrox,DrMundo,Janna,Jhin,Syndra,Ashe,JarvanIV,Sona,Zac,Ziggs,0
NA1_5510186298,16.5,Belveth,Ezreal,Mordekaiser,Riven,Yuumi,Brand,Galio,Renekton,Senna,XinZhao,1
NA1_5508439236,16.5,LeeSin,Seraphine,Singed,Twitch,Vladimir,Lissandra,RekSai,Smolder,Thresh,Volibear,0
NA1_5506221988,16.5,Braum,Chogath,Galio,Graves,Kaisa,Gangplank,Hecarim,Lucian,Nami,Syndra,0
NA1_5509823160,16.5,Bard,Garen,Yone,Zac,Ziggs,Darius,Ezreal,Leona,Qiyana,Viktor,1
NA1_5506859963,16.5,Akali,Bard,Jax,Vayne,Zac,Caitlyn,Camille,Elise,Kennen,Yasuo,1
NA1_5509187361,16.5,Alistar,Ekko,Ezreal,Graves,Malphite,Chogath,Corki,Kindred,Pyke,Ziggs,1
NA1_5509082125,16.5,DrMundo,Gwen,Jhin,Kassadin,Nami,JarvanIV,Nautilus,Senna,Sylas,Taliyah,0
NA1_5508113680,16.5,Ahri,Ezreal,LeeSin,Nautilus,Riven,Akshan,Ashe,Nocturne,Seraphine,Shen,1
NA1_5505701916,16.5,AurelionSol,Diana,Jayce,Jinx,Rell,Graves,Nautilus,Sylas,Twitch,Zaahen,0
NA1_5510230633,16.5,Ahri,Caitlyn,Taliyah,Thresh,Volibear,Katarina,Lucian,Mordekaiser,Nami,Viego,0
NA1_5508822563,16.5,Ahri,Malphite,Rakan,Twitch,Volibear,Ashe,Malzahar,MissFortune,Pantheon,Rengar,0
NA1_5508462740,16.5,Ashe,Mordekaiser,Pyke,Syndra,Udyr,Caitlyn,Hwei,Malphite,Renekton,Soraka,1
NA1_5509351363,16.5,Ambessa,Fiora,Jinx,Lux,Nami,Draven,Katarina,RekSai,Renekton,Thresh,0
NA1_5509075202,16.5,Aatrox,Anivia,Caitlyn,Pantheon,Yuumi,Bard,Briar,Malphite,Yasuo,Yunara,0
NA1_5508528707,16.5,Ashe,Aurora,LeeSin,Riven,Seraphine,Caitlyn,Katarina,Nunu,Sona,Urgot,0
NA1_5507372306,16.5,Akali,Blitzcrank,Irelia,Jinx,Rengar,Aurora,Bard,Ezreal,Graves,Volibear,0
NA1_5508898229,16.5,Caitlyn,Nami,Nasus,Sylas,Vi,Karma,KogMaw,LeeSin,MonkeyKing,Yunara,0
NA1_5508342686,16.5,Akali,MissFortune,Viego,Yasuo,Ziggs,Darius,Fizz,Khazix,Samira,Soraka,0
NA1_5506078808,16.5,Caitlyn,Evelynn,Garen,Nami,Sion,Jinx,Milio,Mordekaiser,Vi,Zed,1
NA1_5506425372,16.5,Aatrox,Karthus,Milio,Nocturne,Sylas,Galio,Irelia,Senna,Swain,Talon,0
NA1_5510152678,16.5,Ahri,Gragas,Morgana,Senna,Zaahen,Pyke,Riven,Swain,Teemo,Yunara,0
NA1_5509759744,16.5,Ezreal,Leona,Ornn,Yone,Zyra,Graves,Mel,Nautilus,Pantheon,Teemo,0
NA1_5507860323,16.5,Brand,Camille,Nautilus,Senna,Zac,Darius,Pantheon,Taliyah,Tristana,Viego,1
NA1_5505489497,16.5,Ahri,Anivia,Draven,Nami,RekSai,Alistar,Ambessa,Ekko,Jinx,Talon,1
NA1_5510745126,16.5,Akali,Chogath,Jinx,Karma,LeeSin,Bard,Caitlyn,Kassadin,Renekton,Warwick,1
NA1_5510520695,16.5,Corki,Kassadin,Nunu,Shen,Thresh,Katarina,Kayn,Seraphine,Smolder,Zac,1
NA1_5509807699,16.5,Ahri,Alistar,Jinx,Poppy,Sylas,Ashe,Malzahar,Nocturne,Sett,Swain,0
NA1_5509262484,16.5,Jinx,Leona,Qiyana,Renekton,Zoe,Kindred,Nami,Sion,Syndra,Urgot,1
NA1_5510516792,16.5,Briar,Kassadin,Samira,Shen,Thresh,Kaisa,Kayle,Maokai,Nautilus,Yone,1
NA1_5506459287,16.5,Ahri,Heimerdinger,Kaisa,Zaahen,Zilean,Chogath,Elise,Garen,Yunara,Zed,0
NA1_5510489099,16.5,Irelia,Kalista,Karma,Malphite,Naafiri,Rengar,Shen,Swain,Vayne,Xerath,1
NA1_5507499632,16.5,Bard,Ezreal,Illaoi,Shaco,Yasuo,Camille,Vladimir,Yuumi,Zaahen,Zeri,0
NA1_5506352456,16.5,Alistar,Jayce,Katarina,Varus,Vayne,Nasus,Ryze,Sejuani,Senna,TahmKench,0
NA1_5506863163,16.5,Alistar,Hecarim,Sion,Smolder,TwistedFate,Ambessa,Kalista,Shaco,Sylas,Zyra,0
NA1_5510561887,16.5,Corki,Graves,Milio,Ryze,Sion,Nami,Nunu,Veigar,Vex,Zed,0
NA1_5507702315,16.5,Jhin,Kayle,Leblanc,MonkeyKing,Rakan,Leona,Nocturne,Riven,Smolder,Zoe,1
NA1_5510149624,16.5,AurelionSol,Jayce,MasterYi,Nami,Syndra,Gragas,Mel,Smolder,Talon,Zilean,0
NA1_5509383123,16.5,Darius,Jinx,Samira,Shaco,Sona,Ezreal,Karma,Mordekaiser,Nidalee,Qiyana,0
NA1_5510467349,16.5,AurelionSol,Bard,Irelia,Katarina,RekSai,DrMundo,Ekko,Nami,Viego,Zeri,1
NA1_5508505764,16.5,Galio,Jax,Naafiri,Pantheon,Veigar,Nocturne,Shyvana,Sona,Udyr,Zeri,0
NA1_5508651766,16.5,Gnar,Katarina,LeeSin,Shen,Sivir,Leblanc,Nautilus,Samira,Skarner,Zaahen,1
NA1_5505909620,16.5,Ahri,Garen,Kaisa,Nami,Nunu,DrMundo,Malzahar,Nautilus,Smolder,Varus,1
NA1_5506338129,16.5,Alistar,Nasus,Olaf,Senna,Viktor,Camille,FiddleSticks,Kayle,MissFortune,Rell,0
NA1_5510564115,16.5,Anivia,Ezreal,Poppy,Rengar,Seraphine,Katarina,Lulu,Nocturne,Ornn,Yunara,1
NA1_5509737577,16.5,Bard,Gwen,MonkeyKing,Smolder,TwistedFate,Camille,Seraphine,Sion,Sona,Zaahen,1
NA1_5507062393,16.5,Ahri,Ezreal,Karma,Kindred,Zaahen,Caitlyn,Kled,Leblanc,Nami,Nunu,1
NA1_5509566352,16.5,Akali,Blitzcrank,Gwen,Lucian,Sylas,Brand,Nunu,Rell,Tryndamere,Yasuo,0
NA1_5507930121,16.5,Ahri,Graves,Jhin,Nami,Olaf,Blitzcrank,Draven,LeeSin,Morgana,Shen,0
NA1_5510441250,16.5,Caitlyn,Mordekaiser,Nautilus,Rengar,Zed,Ezreal,Lux,Malphite,Nami,XinZhao,1
NA1_5510285594,16.5,AurelionSol,Ezreal,Irelia,Poppy,Qiyana,Fizz,Garen,Lucian,Nami,Shaco,1
NA1_5505557610,16.5,Akshan,Bard,Elise,Smolder,Warwick,Ezreal,FiddleSticks,Irelia,Ornn,Senna,1
NA1_5508965142,16.5,Fizz,Nautilus,Nocturne,Riven,Xayah,Kaisa,Mordekaiser,Rakan,Rengar,Yone,1
NA1_5506202324,16.5,Aatrox,Aurora,Gangplank,Smolder,Zilean,Garen,Kalista,LeeSin,Senna,Syndra,0
NA1_5509480746,16.5,Akali,Ezreal,LeeSin,Ornn,Zoe,Ekko,Galio,Poppy,Thresh,Vayne,0
NA1_5506438847,16.5,Blitzcrank,Jax,MasterYi,Viktor,Zed,Ekko,Ezreal,Janna,Khazix,Riven,1
NA1_5507792836,16.5,Aurora,DrMundo,Ezreal,JarvanIV,Nami,Camille,Galio,Riven,Sion,Zoe,0
NA1_5509007665,16.5,Brand,Ezreal,Neeko,Ornn,Yasuo,Jayce,Karma,Swain,Sylas,Zaahen,0
NA1_5510110370,16.5,Ambessa,Aphelios,Kled,Nautilus,Taliyah,Camille,Gragas,Leblanc,MissFortune,Talon,1
NA1_5510160535,16.5,Ahri,Jax,Kaisa,Lux,Vayne,Camille,Jhin,Ornn,Sylas,Viego,1
NA1_5506263501,16.5,Briar,Corki,Fizz,KogMaw,Sona,Chogath,JarvanIV,Mordekaiser,Nami,Yunara,0
NA1_5509251072,16.5,Akali,Kaisa,LeeSin,Swain,Zilean,Aphelios,Ivern,Jayce,Malphite,Thresh,1
NA1_5509476039,16.5,Ahri,Garen,Graves,Varus,Zilean,Caitlyn,Mordekaiser,Viego,Xerath,Zed,0
NA1_5505811720,16.5,Ambessa,Mel,Pyke,Sivir,Vi,Malphite,Urgot,Vex,Yuumi,Zeri,0
NA1_5508241849,16.5,Akali,Aphelios,Elise,Irelia,Yuumi,Ambessa,Galio,Graves,Karthus,Nami,0
NA1_5508282611,16.5,AurelionSol,Ekko,Gnar,Jinx,Milio,Aurora,Brand,Kayn,Leona,Ornn,0
NA1_5510128823,16.5,Akali,Blitzcrank,Hecarim,Lucian,Nunu,Rammus,Soraka,Xayah,Yone,Yorick,1
NA1_5509664074,16.5,Alistar,Ambessa,Kaisa,Maokai,Xerath,Briar,RekSai,Renekton,Soraka,Ziggs,1
NA1_5509387047,16.5,Elise,Nautilus,Sylas,Tristana,Zaahen,Lucian,Pyke,Singed,Taliyah,Velkoz,0
NA1_5507127506,16.5,Akshan,Ashe,Heimerdinger,JarvanIV,Naafiri,MissFortune,Swain,Viego,Viktor,Volibear,1
NA1_5510785836,16.5,Brand,Darius,Graves,Katarina,Sylas,Draven,Swain,Vladimir,Warwick,Zac,1
NA1_5507291782,16.5,Akali,Khazix,LeeSin,Morgana,Yunara,Aphelios,DrMundo,MasterYi,Thresh,Xerath,1
NA1_5506875791,16.5,Jax,Lux,Nautilus,Shen,Sivir,Morgana,Nami,Udyr,Viktor,Yasuo,1
NA1_5510807623,16.5,Akali,Aurora,Caitlyn,Khazix,Morgana,Ekko,Kaisa,Milio,Ornn,Sylas,1
NA1_5508777706,16.5,Amumu,Caitlyn,Graves,Ornn,Veigar,Cassiopeia,Garen,MissFortune,Pantheon,Rengar,1
NA1_5507886281,16.5,Braum,Darius,Leblanc,Trundle,Ziggs,Nasus,Swain,Taric,Viego,Yasuo,0
NA1_5506058933,16.5,Blitzcrank,Draven,Elise,Sion,Warwick,Darius,Fizz,Jinx,Nami,Yasuo,1
NA1_5509709511,16.5,Graves,Pantheon,Thresh,TwistedFate,Twitch,Ivern,Kaisa,Malphite,Morgana,Qiyana,0
NA1_5510793011,16.5,Akali,Gangplank,Leona,MissFortune,Viego,Jhin,Lux,Teemo,XinZhao,Yone,0
NA1_5510640522,16.5,Azir,Corki,Nami,Taliyah,Yone,DrMundo,Jayce,KogMaw,Yuumi,Zeri,1
NA1_5510804296,16.5,Caitlyn,Chogath,Karma,LeeSin,Viktor,Graves,Irelia,Janna,Malzahar,MissFortune,1
NA1_5510596576,16.5,Annie,Braum,Ezreal,Khazix,Riven,Janna,Kaisa,Renekton,Vi,Viktor,0
NA1_5510043299,16.5,Anivia,Ezreal,Gwen,Morgana,Pantheon,Cassiopeia,Hwei,Jhin,Leona,Nasus,1
NA1_5506144183,16.5,Ahri,Nautilus,Ryze,Tristana,Zac,Draven,Kindred,Nami,Teemo,Yasuo,0
NA1_5507542033,16.5,Belveth,Illaoi,Ryze,Soraka,Viktor,Fiora,Kaisa,Rumble,Thresh,Udyr,0
NA1_5509476555,16.5,Chogath,Katarina,Lulu,MasterYi,Twitch,Ezreal,Fizz,Leona,Shen,Yorick,0
NA1_5509407617,16.5,Ashe,Gragas,Sona,Taliyah,Zyra,Bard,Kaisa,LeeSin,Sylas,Zaahen,1
NA1_5506822910,16.5,Ivern,Jinx,KSante,Nasus,Sona,Janna,Lucian,Qiyana,Shen,Zyra,1
NA1_5510208377,16.5,Karma,Senna,Vladimir,Zaahen,Zac,LeeSin,Lucian,Nami,Shen,Syndra,1
NA1_5507682591,16.5,Aphelios,LeeSin,Lulu,TwistedFate,Vayne,Gragas,Kayn,Lucian,Malphite,Nami,0
NA1_5510382504,16.5,Ahri,Ezreal,Jax,Karthus,Neeko,Amumu,Garen,LeeSin,Smolder,Viktor,0
NA1_5508012927,16.5,Draven,Nautilus,Rengar,Swain,Zaahen,Kennen,Maokai,Samira,Sejuani,Yone,1
NA1_5510479185,16.5,Akshan,Brand,Fizz,Gnar,Karthus,Nami,Pantheon,Ryze,Viego,Yunara,1
NA1_5508417472,16.5,Ahri,KSante,Mel,Senna,XinZhao,Ezreal,Garen,Illaoi,JarvanIV,Leblanc,1
NA1_5510337384,16.5,Aatrox,Ezreal,Nocturne,Sejuani,Zyra,Khazix,Milio,Shen,Vladimir,Xayah,0
NA1_5508047061,16.5,Akali,Ashe,Lillia,Thresh,Vladimir,Ambessa,Aphelios,Lulu,Talon,Teemo,0
NA1_5510889090,16.5,Bard,Brand,Darius,Mordekaiser,Qiyana,JarvanIV,Karma,Lulu,Twitch,Warwick,1
NA1_5508323603,16.5,Anivia,Nami,Syndra,Udyr,Zeri,Camille,Galio,Kayn,Rakan,Xayah,1
NA1_5507346380,16.5,Ezreal,Gragas,Sona,Viego,Yasuo,Morgana,Shaco,TwistedFate,Volibear,Yunara,1
NA1_5508962232,16.5,Draven,Jayce,Lillia,Thresh,Zed,Graves,Mordekaiser,Talon,Yasuo,Yuumi,1
NA1_5508667986,16.5,Ambessa,Malphite,Rengar,Vayne,Zoe,JarvanIV,Shaco,Varus,Yone,Zilean,0
NA1_5507380593,16.5,Kennen,Lucian,Malphite,Nami,Viego,MonkeyKing,Shen,Smolder,Soraka,Talon,1
NA1_5510393655,16.5,Garen,Mel,Neeko,Yone,Zac,Kaisa,Khazix,Leona,Quinn,Syndra,0
NA1_5506479689,16.5,Amumu,Lux,Malphite,Samira,Yasuo,Chogath,Ezreal,Senna,Talon,Veigar,0
NA1_5508918649,16.5,Annie,JarvanIV,Jhin,Kayle,Velkoz,Ekko,KSante,Kalista,LeeSin,Rell,1
NA1_5510680316,16.5,Akshan,Ashe,Nami,Nidalee,Renekton,Evelynn,Jhin,Leblanc,Neeko,Yorick,1
NA1_5505880265,16.5,AurelionSol,Brand,Olaf,Twitch,Vex,Fiora,Jinx,Leblanc,RekSai,Soraka,0
NA1_5508810440,16.5,Ambessa,AurelionSol,Sion,Taliyah,Thresh,Corki,Hwei,Jax,Riven,Talon,0
NA1_5505844678,16.5,AurelionSol,Fiora,Kassadin,Rakan,Viego,Bard,Darius,Kayle,Rammus,Sivir,1
NA1_5506655023,16.5,Aatrox,Corki,Ezreal,Morgana,Nami,Fiora,Qiyana,Velkoz,Zac,Ziggs,1
NA1_5508195185,16.5,Akali,MasterYi,Quinn,Senna,Sona,Galio,Jhin,Pantheon,Seraphine,Sylas,0
NA1_5510304775,16.5,Annie,Lulu,Naafiri,Yunara,Zaahen,Azir,Ezreal,Graves,Kennen,Nami,1
NA1_5510752405,16.5,Aatrox,Ekko,Ezreal,Ivern,Janna,Aphelios,Blitzcrank,Ornn,RekSai,Ryze,1
NA1_5505780506,16.5,Camille,Graves,Lucian,Malzahar,Zac,Corki,Singed,Vex,XinZhao,Zilean,0
NA1_5508332287,16.5,Ahri,Briar,Draven,Kayn,Leona,Caitlyn,Chogath,Nunu,TahmKench,Yasuo,0
NA1_5509713516,16.5,Aatrox,Ashe,Renekton,Twitch,Vi,Garen,Graves,Kassadin,Lucian,Yuumi,0
NA1_5508445858,16.5,Ashe,Gragas,Khazix,Smolder,Zyra,JarvanIV,Karthus,Senna,TwistedFate,Urgot,0
NA1_5509102261,16.5,Ahri,Bard,Jax,LeeSin,Seraphine,Ashe,Hecarim,Janna,Kassadin,Kled,0
NA1_5507691512,16.5,Ahri,Jinx,Naafiri,Nasus,Sona,Jax,Lulu,Singed,Vayne,Veigar,1
NA1_5507823107,16.5,Aatrox,Gragas,Karma,Pantheon,Smolder,Jinx,Lucian,Milio,TahmKench,Zac,1
NA1_5510335856,16.5,Ahri,Diana,Nasus,Sona,Yunara,DrMundo,Jhin,Orianna,Teemo,Xerath,1
NA1_5510379460,16.5,Ashe,Gragas,Karthus,Sion,Zed,Jinx,Milio,Pantheon,Taliyah,Vayne,1
NA1_5508223892,16.5,Ambessa,Jinx,Lux,Sona,Zyra,Ezreal,Graves,Nami,Renekton,Zoe,1
NA1_5506044772,16.5,Akali,Renata,Singed,Tristana,Vi,Jax,Lux,Mel,Seraphine,XinZhao,1
NA1_5509639955,16.5,Corki,FiddleSticks,Gragas,KogMaw,Senna,Ezreal,Hwei,Lux,Nasus,Tryndamere,1
NA1_5507151932,16.5,Karma,Senna,Shaco,Varus,Zaahen,Khazix,Rumble,Swain,Tristana,Viktor,1
NA1_5509603316,16.5,FiddleSticks,KogMaw,Milio,Tristana,Viego,LeeSin,Lucian,Sion,Sona,Twitch,0
NA1_5506849005,16.5,Ambessa,Karma,Qiyana,Varus,Vladimir,Aurora,RekSai,Ryze,Senna,Xayah,0
NA1_5507566761,16.5,Jax,MasterYi,Mel,TwistedFate,Veigar,Kaisa,Nautilus,Urgot,Viego,Viktor,1
NA1_5505956488,16.5,Aurora,Bard,Jax,KSante,Xayah,MonkeyKing,Rell,Samira,TwistedFate,Yasuo,0
NA1_5508571331,16.5,Braum,Graves,Ryze,Seraphine,Volibear,Corki,Orianna,Riven,Senna,Vladimir,1
NA1_5509703012,16.5,Braum,Graves,Kennen,Mel,Taliyah,Draven,Heimerdinger,Kled,Nidalee,Thresh,1
NA1_5508615829,16.5,Ambessa,Ezreal,Janna,Kassadin,Teemo,Irelia,Kayn,Leblanc,Ornn,Xayah,1
NA1_5509848591,16.5,Blitzcrank,DrMundo,Karthus,Varus,Viktor,Gnar,Jhin,MonkeyKing,Sylas,Velkoz,0
NA1_5509382950,16.5,Aatrox,Leblanc,Smolder,Sona,Zac,Gragas,Syndra,Talon,TwistedFate,Zyra,1
NA1_5510494516,16.5,Ahri,Aurora,Graves,Karma,Vayne,Jayce,Mel,Nautilus,Nidalee,Tristana,0
NA1_5507390441,16.5,Aatrox,AurelionSol,Hwei,Skarner,Yunara,Nami,Nilah,Shaco,Shen,Yone,0
NA1_5510710358,16.5,Corki,Naafiri,Nami,Nasus,Sylas,Ezreal,Milio,Orianna,Qiyana,Zaahen,1
NA1_5505824993,16.5,Ashe,JarvanIV,Malphite,Sona,TwistedFate,AurelionSol,Fiora,Nami,Smolder,Zaahen,1
