match_id,patch,team_a_top,team_a_jg,team_a_mid,team_a_adc,team_a_sup,team_b_top,team_b_jg,team_b_mid,team_b_adc,team_b_sup,team_a_win
NA1_5511592627,16.5,Garen,Shyvana,Orianna,Ezreal,Janna,Jax,Viego,Ahri,Samira,Pantheon,1
NA1_5508771491,16.5,Garen,Naafiri,Seraphine,Jhin,Thresh,Kayle,Viego,Lux,Xayah,Sona,0
NA1_5506154850,16.5,Sett,Sylas,TwistedFate,Smolder,Nami,Sion,XinZhao,Viktor,Lucian,Thresh,0
NA1_5508816908,16.5,Shen,Shaco,Kayle,Lucian,Yuumi,Yone,Amumu,Mel,MissFortune,Rell,1
NA1_5509054156,16.5,Pantheon,Kayn,Nasus,AurelionSol,Nautilus,Zaahen,LeeSin,Ahri,Mel,Nami,1
NA1_5507743253,16.5,Gangplank,Hecarim,Sion,Xerath,Rell,Irelia,Talon,Malzahar,Caitlyn,Thresh,0
NA1_5511460611,16.5,Aatrox,Ivern,Taliyah,Yunara,TahmKench,Singed,Amumu,Sivir,Hwei,Sona,0
NA1_5505629305,16.5,Chogath,Graves,Zoe,Jinx,Pantheon,Garen,Hecarim,Ahri,Caitlyn,Sona,0
NA1_5508268136,16.5,Gnar,Zyra,Ahri,Sivir,Poppy,Malphite,Nocturne,Xerath,Jinx,Karma,0
NA1_5509065657,16.5,Fiora,Shen,TwistedFate,Yunara,Janna,Gangplank,Graves,Veigar,Kaisa,Rell,1
NA1_5508528707,16.5,Riven,LeeSin,Aurora,Ashe,Seraphine,Urgot,Nunu,Katarina,Caitlyn,Sona,0
NA1_5511772140,16.5,Gwen,Graves,Galio,Yunara,Braum,MonkeyKing,Hecarim,Viktor,Xayah,Zilean,0
NA1_5512040656,16.5,Gragas,Pantheon,Fizz,Jinx,Shaco,Ornn,Viego,Akali,Vladimir,Lulu,1
NA1_5510091416,16.5,Riven,Zac,Viktor,Ashe,Nautilus,Zaahen,Belveth,Malzahar,Kaisa,Zilean,0
NA1_5511834270,16.5,KSante,Briar,Renekton,Yunara,Blitzcrank,Sylas,Graves,Naafiri,Sivir,Janna,1
NA1_5507557257,16.5,Fiora,Jayce,Vex,Senna,Braum,Jax,MasterYi,Kassadin,Jinx,Thresh,1
NA1_5511139222,16.5,Aurora,Aatrox,Viktor,Jinx,Pyke,Illaoi,Zed,Annie,Sivir,Thresh,0
NA1_5511133469,16.5,KSante,XinZhao,Katarina,Aphelios,Milio,Nasus,Lillia,Lux,Ezreal,Nautilus,1
NA1_5509478752,16.5,Aatrox,Zac,Sion,Jhin,Xerath,Sett,JarvanIV,Akali,Ezreal,Bard,1
NA1_5509629534,16.5,Annie,Naafiri,Leblanc,Kaisa,Nautilus,Fizz,Zaahen,Xerath,Ezreal,Senna,1
NA1_5511765673,16.5,Vayne,Aatrox,Akali,Swain,Seraphine,Zac,Nocturne,Yasuo,AurelionSol,Leona,1
NA1_5511822335,16.5,Sion,Khazix,Kassadin,Jhin,Nautilus,Yorick,JarvanIV,TwistedFate,MissFortune,Rell,0
NA1_5510158830,16.5,Aatrox,Diana,Syndra,MissFortune,Sona,Zaahen,Graves,Hwei,Senna,Seraphine,0
NA1_5506760548,16.5,Vladimir,Viego,Yasuo,Ziggs,Zilean,Volibear,Lillia,Yone,Vayne,Milio,1
NA1_5508911574,16.5,Aatrox,Jayce,Taliyah,Kaisa,Yuumi,Irelia,RekSai,TwistedFate,Yunara,Lulu,0
NA1_5509743436,16.5,Darius,Udyr,Nasus,MissFortune,Nautilus,Malphite,Kindred,Syndra,Sivir,Nami,0
NA1_5509195822,16.5,Yasuo,FiddleSticks,Vladimir,Lucian,Nami,Yorick,LeeSin,Azir,Yunara,Milio,0
NA1_5505739636,16.5,Jayce,Vi,Kayle,Mel,Brand,Sett,Sylas,Hwei,Xayah,Rakan,1
NA1_5511169138,16.5,Irelia,RekSai,Aurora,Jinx,Milio,Yasuo,Viego,Viktor,Swain,Senna,0
NA1_5508338374,16.5,Jayce,Zyra,Zoe,Jhin,Bard,Quinn,Ambessa,Aurora,Ezreal,Nidalee,1
NA1_5511738921,16.5,Garen,Shaco,Cassiopeia,Smolder,Lulu,Yasuo,Taliyah,Yone,Jinx,Zyra,1
NA1_5505675145,16.5,Kayle,MonkeyKing,Akali,Sivir,Nami,Kled,Rengar,Viktor,Lucian,Karma,1
NA1_5507233725,16.5,Kennen,MonkeyKing,Katarina,MissFortune,Rell,Vayne,Aatrox,Yone,Ziggs,Thresh,1
NA1_5510873698,16.5,Irelia,Nidalee,Vex,Lucian,Nami,Ornn,Zac,Orianna,Yunara,Soraka,1
NA1_5506925370,16.5,Ashe,LeeSin,Anivia,Jinx,Karma,Darius,Zac,Zoe,Ezreal,Nami,1
NA1_5510480187,16.5,Irelia,Zac,Aurora,Senna,Alistar,Yone,MasterYi,Vladimir,Aphelios,Thresh,1
NA1_5508932158,16.5,Olaf,DrMundo,Swain,Twitch,Lux,Shen,XinZhao,Nunu,Jinx,Blitzcrank,0
NA1_5507899933,16.5,Jayce,MasterYi,Taric,Varus,Braum,Shen,Graves,Ahri,Tristana,Morgana,0
NA1_5511685270,16.5,Ryze,Vi,Katarina,Kaisa,Thresh,Shen,Viego,Syndra,Lucian,Zac,0
NA1_5512133082,16.5,Sion,Nasus,Smolder,Mel,Yuumi,Vayne,Rengar,Mordekaiser,Brand,Senna,0
NA1_5511162333,16.5,Quinn,Elise,Talon,Ashe,Braum,Riven,Nunu,Jayce,Mel,Nautilus,1
NA1_5509951307,16.5,Fiora,Amumu,Yasuo,Kaisa,Thresh,Karthus,Zaahen,Zoe,Samira,Nautilus,1
NA1_5508082853,16.5,Ambessa,Kindred,Ahri,Vayne,Milio,Yasuo,Kayn,Zed,Twitch,Lulu,0
NA1_5510454054,16.5,Garen,Khazix,Akali,Aphelios,Swain,Sett,Naafiri,TwistedFate,Kaisa,Shen,0
NA1_5509973893,16.5,Darius,Shaco,Swain,Varus,Maokai,Gwen,Lillia,Zoe,Ezreal,Thresh,0
NA1_5510473169,16.5,Ambessa,MasterYi,Akshan,Kaisa,Mel,Yasuo,Zed,Vladimir,Sivir,Braum,0
NA1_5507201933,16.5,Ahri,Jayce,Illaoi,Twitch,Rell,Ekko,Ivern,Anivia,Yunara,Braum,1
NA1_5511810588,16.5,Illaoi,Shaco,Ahri,Zyra,Anivia,Ryze,Naafiri,Swain,MissFortune,Seraphine,0
NA1_5505620190,16.5,Aatrox,Gwen,Zed,Ezreal,Yuumi,Vayne,Rengar,Azir,Ashe,Leona,1
NA1_5506293048,16.5,Gwen,FiddleSticks,Akshan,Ezreal,Alistar,Zoe,JarvanIV,Briar,Kaisa,Nautilus,1
NA1_5512312613,16.5,Garen,Brand,Yone,Vayne,Blitzcrank,Teemo,Briar,TwistedFate,Velkoz,Alistar,1
NA1_5509351855,16.5,Ambessa,Zac,Orianna,Yunara,Poppy,Briar,Hecarim,Anivia,Kaisa,Rell,0
NA1_5507992038,16.5,Irelia,Ornn,Hwei,Nilah,Leona,Shen,Jayce,Lux,Twitch,Braum,1
NA1_5510369695,16.5,Ambessa,Kindred,Aurora,Jinx,Rell,Garen,Ivern,Lux,MissFortune,Neeko,1
NA1_5511398842,16.5,Gwen,Graves,Lissandra,Ashe,Seraphine,Malphite,Ekko,JarvanIV,Smolder,Poppy,0
NA1_5506852257,16.5,Renekton,Neeko,Veigar,Jinx,Pyke,Sylas,Kindred,Katarina,Yasuo,Nautilus,0
NA1_5510236421,16.5,Pantheon,Elise,Yone,Caitlyn,Zac,Singed,Ambessa,Akali,Varus,Seraphine,0
NA1_5511658420,16.5,Vayne,Ivern,Vladimir,Velkoz,Pantheon,Zaahen,Elise,Akali,Jinx,Nami,0
NA1_5511089434,16.5,Aurora,JarvanIV,Chogath,Yasuo,Rakan,Gwen,Ambessa,Akali,Yunara,Lulu,1
NA1_5509819055,16.5,Taliyah,Kayn,Kassadin,TahmKench,Chogath,Teemo,Talon,Ryze,Jinx,Blitzcrank,0
NA1_5507696188,16.5,Gnar,Hecarim,Yone,Corki,Yuumi,Jayce,Nunu,Velkoz,Jhin,Rell,0
NA1_5507213489,16.5,DrMundo,Shaco,Smolder,Yone,Alistar,Ryze,Rengar,Sylas,Yunara,Janna,0
NA1_5512304571,16.5,KSante,Kayn,Yone,Ezreal,Brand,Teemo,Chogath,Kled,Vayne,Yuumi,0
NA1_5512292740,16.5,Olaf,Amumu,TwistedFate,Corki,TahmKench,Shen,Skarner,Akshan,Swain,Thresh,0
NA1_5512365940,16.5,Garen,FiddleSticks,AurelionSol,Smolder,Sona,Riven,Diana,Malzahar,Yasuo,Pantheon,0
NA1_5508953179,16.5,Mordekaiser,Belveth,Galio,Twitch,Brand,Shen,Kindred,Anivia,Senna,Seraphine,0
NA1_5512089325,16.5,Gnar,Talon,Mel,Jinx,Brand,Yone,Diana,Aurora,Ezreal,Karma,1
NA1_5506503843,16.5,Shen,FiddleSticks,Yone,Ezreal,Leona,Yasuo,Ambessa,Syndra,Tristana,Karma,1
NA1_5506452467,16.5,Camille,Kindred,Akali,Draven,Swain,KSante,XinZhao,Sylas,AurelionSol,Morgana,1
NA1_5510662119,16.5,Viego,Shyvana,Zoe,Smolder,Rakan,Vladimir,Graves,Lux,Jhin,Thresh,0
NA1_5509196473,16.5,Sett,Viego,Akali,Draven,Rell,Yasuo,Mordekaiser,Corki,Caitlyn,Renata,0
NA1_5506507841,16.5,Fiora,Rengar,Annie,Kaisa,Nautilus,Gwen,RekSai,Qiyana,Vayne,Neeko,0
NA1_5506977751,16.5,Gnar,Graves,Yone,Kaisa,Blitzcrank,Irelia,Kindred,Viktor,Ezreal,Soraka,0
NA1_5506822512,16.5,Garen,MasterYi,Aurora,Twitch,Bard,Volibear,Viego,Fizz,Brand,Alistar,0
NA1_5507346232,16.5,Yone,Nunu,Malzahar,Vayne,TahmKench,Zaahen,Ekko,Karma,Jinx,Thresh,0
NA1_5511983794,16.5,Darius,LeeSin,Viktor,Velkoz,Leona,Shen,Sylas,Zed,Ezreal,Blitzcrank,1
NA1_5511806340,16.5,Mordekaiser,Ekko,TwistedFate,Kaisa,Nautilus,Shen,MasterYi,Mel,Ezreal,Sona,1
NA1_5509184807,16.5,Irelia,Zed,Malzahar,Ezreal,Senna,Sett,Viego,Swain,Quinn,Sona,1
NA1_5508820900,16.5,Kennen,Rengar,Mel,Ezreal,Alistar,Lissandra,Elise,Pantheon,Vayne,Seraphine,0
NA1_5511539237,16.5,Gnar,Shaco,Zoe,Lucian,Nami,Jayce,Rengar,Chogath,Senna,Ashe,0
NA1_5505519192,16.5,Chogath,Zac,Yasuo,Varus,Thresh,Singed,Trundle,Vayne,Veigar,Senna,1
NA1_5509776044,16.5,Akali,Nidalee,Pantheon,Jhin,TahmKench,Volibear,Zac,Alistar,Ezreal,Seraphine,1
NA1_5511128138,16.5,Briar,Nocturne,Heimerdinger,Varus,Nami,DrMundo,Udyr,Sion,Veigar,Thresh,1
NA1_5510066349,16.5,Quinn,LeeSin,Kayle,Ezreal,Nautilus,Sejuani,Olaf,Azir,Lucian,Rell,1
NA1_5508999370,16.5,Aatrox,Sylas,Gragas,Zeri,Lulu,Vladimir,Nocturne,Hwei,Tristana,Rengar,0
NA1_5508124050,16.5,Singed,Trundle,Vladimir,Yunara,Karma,Vayne,Graves,Sion,Mel,Nautilus,1
NA1_5509151761,16.5,Irelia,Ivern,Viktor,Senna,Sona,Ornn,Pantheon,Annie,Corki,Nami,1
NA1_5511237831,16.5,Gnar,MonkeyKing,Akali,Jinx,Nautilus,Warwick,Nunu,Ryze,Ashe,Mel,1
NA1_5506766477,16.5,Shen,Lillia,Hwei,Ezreal,Senna,Zaahen,LeeSin,Ahri,Ashe,Milio,1
NA1_5508831639,16.5,Gnar,Viego,Zoe,Anivia,Pyke,Zaahen,Rengar,Ryze,Corki,Nautilus,0
NA1_5512355480,16.5,Ornn,Khazix,Taliyah,Tristana,Soraka,Zaahen,Zed,Kennen,Aphelios,Lux,1
NA1_5507866878,16.5,Gangplank,Shen,Ahri,Yunara,Lulu,Ryze,XinZhao,Leblanc,MissFortune,Rell,1
NA1_5511743225,16.5,Olaf,Naafiri,Kassadin,Sivir,Nami,Shen,Shaco,Ezreal,Swain,Alistar,1
NA1_5511771869,16.5,Gragas,Viego,Ryze,Corki,Lissandra,Yasuo,Shaco,Orianna,Lucian,Nami,1
NA1_5506711639,16.5,Chogath,Volibear,Ekko,Samira,Nautilus,Darius,Viego,Viktor,Brand,Soraka,0
NA1_5507732166,16.5,Vayne,LeeSin,Sylas,Twitch,Lulu,Veigar,Viego,Mordekaiser,Jinx,Soraka,1
NA1_5511217956,16.5,Garen,Lillia,Syndra,Ezreal,Bard,KSante,Shen,Taliyah,Jinx,Karma,1
NA1_5509663738,16.5,Ryze,MasterYi,Draven,Seraphine,Bard,Urgot,Rengar,TwistedFate,Ezreal,Braum,1
NA1_5506225748,16.5,Poppy,Fizz,Lux,Ashe,Pyke,Renekton,Graves,Leblanc,Akali,Rakan,1
NA1_5509749728,16.5,Gragas,JarvanIV,Malzahar,Corki,Nautilus,Renekton,Graves,Ahri,AurelionSol,Thresh,0
NA1_5506592901,16.5,Gragas,LeeSin,Ahri,Yunara,Zilean,Udyr,Rengar,Akali,Twitch,Nautilus,1
NA1_5506271169,16.5,Renekton,Sylas,Viktor,Ashe,Senna,Rumble,Briar,Akshan,Lucian,Sona,0
NA1_5511642207,16.5,Swain,Hecarim,Vayne,Veigar,Lulu,Yasuo,Sylas,Viktor,Seraphine,Rakan,1
NA1_5507346019,16.5,Singed,Kayn,Malzahar,Caitlyn,Brand,Sion,Naafiri,Katarina,Ashe,Rakan,1
NA1_5510225673,16.5,Gangplank,Graves,Vayne,Mel,Zyra,TahmKench,Qiyana,Syndra,Ezreal,Soraka,0
NA1_5509604099,16.5,Fiora,Nidalee,TwistedFate,Caitlyn,Pyke,Smolder,Volibear,Xerath,Veigar,Leona,0
NA1_5511614252,16.5,Ezreal,Shen,Syndra,Yunara,Braum,Heimerdinger,Talon,Mel,Jinx,Milio,0
NA1_5508429042,16.5,Darius,Shen,Akshan,Veigar,Seraphine,Gragas,Viego,Mel,Ezreal,Janna,0
NA1_5510640522,16.5,Azir,Taliyah,Yone,Corki,Nami,DrMundo,Jayce,KogMaw,Zeri,Yuumi,1
NA1_5507515313,16.5,Renekton,Vayne,Yone,Ezreal,Morgana,Urgot,DrMundo,Rumble,Lucian,Yuumi,0
NA1_5510763121,16.5,DrMundo,Nocturne,TwistedFate,LeeSin,Nami,Malphite,Jayce,Syndra,Ezreal,Karma,1
NA1_5511589357,16.5,Yone,XinZhao,Sylas,Aphelios,Karma,Yorick,Fizz,Ryze,Yunara,Milio,0
NA1_5505680573,16.5,Kled,LeeSin,Akali,Jinx,Sona,Zaahen,Hecarim,Sylas,Twitch,Nautilus,0
NA1_5511038084,16.5,Kalista,DrMundo,KogMaw,Corki,Thresh,Vayne,Shyvana,Aurora,Aphelios,Braum,1
NA1_5511753062,16.5,Jayce,Talon,Galio,Velkoz,Senna,Singed,Khazix,Seraphine,Swain,Bard,0
NA1_5508825003,16.5,Kennen,Graves,Yasuo,Seraphine,Nami,Kled,Khazix,Anivia,Jinx,Milio,0
NA1_5507070264,16.5,Chogath,Sylas,Katarina,Ashe,Braum,Jax,Zaahen,Viktor,Sivir,Renata,1
NA1_5509514532,16.5,Darius,Sejuani,Hwei,Jinx,Thresh,DrMundo,Udyr,Katarina,Ezreal,Nami,0
NA1_5506237582,16.5,Gangplank,Zaahen,Veigar,Ezreal,Nami,Yone,Brand,Kayle,Vayne,Pantheon,0
NA1_5511782956,16.5,DrMundo,Camille,Syndra,Vayne,Nautilus,Jayce,Qiyana,Viktor,Jinx,Senna,0
NA1_5507654990,16.5,Volibear,Rengar,Hwei,Jinx,Senna,Yone,Darius,Akshan,Mel,Braum,0
NA1_5512254529,16.5,Darius,Sylas,Yone,Seraphine,Senna,Renekton,Graves,Lissandra,Kaisa,Blitzcrank,1
NA1_5511766666,16.5,Riven,Kindred,Annie,Ezreal,Soraka,Vayne,Zyra,Akali,Jinx,Alistar,1
NA1_5507354407,16.5,Renekton,Udyr,Taliyah,Zyra,Senna,Yone,XinZhao,Yasuo,Jinx,Janna,0
NA1_5511702671,16.5,Heimerdinger,Khazix,Vladimir,Kaisa,Karma,Teemo,Graves,Ahri,Corki,Thresh,0
NA1_5512236415,16.5,Garen,Elise,Viktor,Zeri,Lulu,Warwick,Talon,Akali,Caitlyn,Seraphine,0
NA1_5507721518,16.5,Aatrox,Khazix,Viktor,Sivir,Lulu,Jayce,LeeSin,Sylas,Caitlyn,Soraka,0
NA1_5507422796,16.5,Darius,Briar,Xerath,MissFortune,Nautilus,DrMundo,Sylas,Ahri,Smolder,Taric,1
NA1_5511684535,16.5,Rumble,LeeSin,Ambessa,Ashe,Zyra,Yone,Talon,Brand,Yunara,Karma,1
NA1_5506040228,16.5,Riven,Ambessa,Viktor,Aphelios,Thresh,Sett,LeeSin,Sylas,Varus,Milio,1
NA1_5510149303,16.5,Irelia,RekSai,Ahri,KogMaw,Alistar,Sett,Zac,Annie,Jinx,Karma,1
NA1_5506860018,16.5,Anivia,MasterYi,Viktor,Lucian,Nami,Tryndamere,XinZhao,Katarina,Swain,Soraka,1
NA1_5505570454,16.5,Jayce,MasterYi,Irelia,Veigar,Janna,Malphite,Graves,Malzahar,Brand,Zyra,0
NA1_5508165881,16.5,Irelia,Udyr,Pantheon,Jinx,Lulu,KSante,Elise,Smolder,Caitlyn,Nami,0
NA1_5511625552,16.5,Gangplank,JarvanIV,Veigar,Ezreal,Maokai,Jayce,Yorick,Ahri,Sivir,Karma,0
NA1_5508873663,16.5,Renekton,Shen,Syndra,Vayne,Karma,Trundle,Ambessa,Galio,Aphelios,Thresh,0
NA1_5510563529,16.5,Cassiopeia,XinZhao,Kassadin,Vayne,Alistar,Sylas,JarvanIV,Anivia,Caitlyn,Blitzcrank,0
NA1_5507428463,16.5,Irelia,Riven,Anivia,Smolder,Morgana,Quinn,Gwen,Viktor,Vayne,Thresh,1
NA1_5506847865,16.5,Kayle,Graves,Katarina,Corki,Nami,Kennen,Nasus,Smolder,Aphelios,Thresh,0
NA1_5510727851,16.5,KSante,Jayce,Zed,Kaisa,Amumu,Yasuo,Qiyana,Akali,Ziggs,Alistar,0
NA1_5509939474,16.5,Camille,Zac,Zed,Ziggs,Zyra,Shen,Graves,Akali,Veigar,Zilean,0
NA1_5509490551,16.5,Darius,Lillia,Veigar,Kaisa,Zoe,Galio,Khazix,Orianna,Yasuo,Pyke,0
NA1_5512355567,16.5,Garen,Riven,Leblanc,Smolder,Maokai,Jayce,Kindred,Cassiopeia,Jinx,Poppy,1
NA1_5509932917,16.5,Sion,Zaahen,Xerath,Lucian,Braum,Urgot,XinZhao,Fizz,KogMaw,Lulu,0
NA1_5509571264,16.5,Sett,JarvanIV,Kayle,Aphelios,Nautilus,Yone,Ambessa,Galio,Senna,Karma,0
NA1_5510400071,16.5,Malphite,Briar,Ahri,Kaisa,Leona,Smolder,Ambessa,Syndra,Jhin,Swain,0
NA1_5511220749,16.5,Garen,Viego,Lillia,Jinx,Lulu,Singed,Rengar,Ahri,Caitlyn,Nami,1
NA1_5510615044,16.5,Kennen,Nocturne,Yone,Seraphine,Sona,Sett,Naafiri,Syndra,Corki,Alistar,1
NA1_5506991004,16.5,Gnar,Zaahen,Zed,Yasuo,Karma,Sylas,Viego,Gangplank,Malzahar,Bard,0
NA1_5510327629,16.5,Darius,Vi,Veigar,Yasuo,Milio,Singed,LeeSin,Akali,Varus,Zyra,1
NA1_5509345919,16.5,Garen,JarvanIV,Corki,Mel,Nautilus,Malphite,Nunu,Cassiopeia,Xayah,Sona,1
NA1_5508528167,16.5,Renekton,JarvanIV,Orianna,Xerath,Zilean,Sion,XinZhao,Fizz,Yunara,Rell,0
NA1_5508870733,16.5,Garen,DrMundo,Syndra,Kaisa,Bard,Singed,MasterYi,KogMaw,Seraphine,Janna,0
NA1_5510695099,16.5,Sylas,Hecarim,Yasuo,Mel,Thresh,Zaahen,Udyr,Malzahar,Ezreal,Yuumi,1
NA1_5512420787,16.5,Renekton,Vi,Yasuo,Ashe,Xerath,Urgot,Lillia,TwistedFate,Zeri,Thresh,1
NA1_5510899236,16.5,Darius,Ekko,Ahri,Veigar,Blitzcrank,Quinn,JarvanIV,Sion,Jinx,Lulu,1
NA1_5507949338,16.5,Rumble,Ambessa,Veigar,Jhin,Nautilus,Zilean,Graves,Katarina,Karthus,Pantheon,0
NA1_5511168468,16.5,Pantheon,Aatrox,Ahri,Ezreal,Karma,Urgot,Talon,Mel,Lux,Thresh,0
NA1_5508897369,16.5,Fiora,Pantheon,Leblanc,Yunara,Sona,Ivern,Ambessa,Ahri,Lucian,Nami,1
NA1_5510880568,16.5,Aatrox,Jayce,Viktor,TahmKench,Blitzcrank,Ahri,Nautilus,Corki,Yasuo,Zilean,0
NA1_5507907997,16.5,Jayce,Fizz,Xerath,FiddleSticks,Nami,Yorick,Graves,Akali,Caitlyn,Lux,1
NA1_5508714142,16.5,Fiora,RekSai,Naafiri,Kaisa,Nautilus,Ornn,Ambessa,Veigar,Jinx,Thresh,0
NA1_5512147444,16.5,Camille,LeeSin,Syndra,Caitlyn,Sona,Yone,Rengar,Malzahar,Jinx,Braum,0
NA1_5508892192,16.5,Jayce,JarvanIV,Mel,Senna,Nautilus,XinZhao,Shaco,Ahri,Varus,Neeko,0
NA1_5507756631,16.5,Gangplank,Elise,Lissandra,Ziggs,Nautilus,Malphite,Karthus,Zed,Jhin,Karma,1
NA1_5512318606,16.5,Kled,Khazix,Diana,Xayah,Rakan,Tryndamere,Talon,Jayce,Jhin,Xerath,0
NA1_5510051997,16.5,Renekton,Evelynn,Malphite,Ezreal,Chogath,Rumble,Diana,Yasuo,Annie,Senna,0
NA1_5506282261,16.5,Malphite,Briar,Fizz,Jhin,Janna,Nidalee,Kayn,Brand,Lucian,Zilean,1
NA1_5508931210,16.5,Chogath,Elise,Yone,KogMaw,Braum,Singed,Diana,Tryndamere,Draven,Nami,1
NA1_5508513325,16.5,Sion,Shaco,Nasus,Twitch,Soraka,Yone,Ambessa,Cassiopeia,Kaisa,Sona,0
NA1_5509389820,16.5,Ambessa,Jax,Katarina,Lucian,Nami,Jayce,Belveth,Malzahar,Aphelios,TahmKench,1
NA1_5509550738,16.5,Garen,Shaco,Ahri,Ashe,Sona,Sylas,Taliyah,Yone,Tristana,Nautilus,1
NA1_5511832168,16.5,Sett,Zac,Veigar,Lux,Morgana,Zaahen,Naafiri,Anivia,Senna,Milio,0
NA1_5510417677,16.5,Ornn,Diana,Yone,AurelionSol,Morgana,Riven,DrMundo,Xerath,Mel,Leona,1
NA1_5512040143,16.5,Aatrox,Graves,Taliyah,Hwei,Nami,Shen,Ezreal,Qiyana,Cassiopeia,Sona,0
NA1_5506046686,16.5,Gnar,Khazix,Anivia,Jhin,Rakan,Zaahen,Malphite,Syndra,Seraphine,Bard,1
NA1_5511790808,16.5,Ryze,Zaahen,Veigar,Ezreal,Yuumi,Urgot,RekSai,Xerath,Aphelios,Thresh,0
NA1_5510078361,16.5,DrMundo,Nunu,Gwen,Ezreal,Nami,Garen,Nasus,TwistedFate,Draven,Sona,0
NA1_5509009350,16.5,Volibear,Jax,Ahri,Jinx,Alistar,Yone,MasterYi,Sylas,Sivir,Yuumi,0
NA1_5505725648,16.5,MasterYi,Zaahen,Ziggs,Sivir,Milio,Yorick,Ekko,Qiyana,Draven,Ashe,0
NA1_5511490673,16.5,Aurora,Qiyana,Leblanc,Urgot,Yuumi,Vladimir,Zac,Zed,Lucian,Janna,0
NA1_5507089830,16.5,Garen,Rengar,Zoe,Caitlyn,Seraphine,Vayne,DrMundo,Ahri,Smolder,Bard,0
NA1_5506773979,16.5,Garen,Ekko,Aurora,Caitlyn,Zilean,KSante,Nunu,Leblanc,Samira,Lulu,1
NA1_5508469829,16.5,Qiyana,LeeSin,Leblanc,Samira,Thresh,Yorick,Briar,Xerath,Corki,Nami,0
NA1_5506912322,16.5,Jax,DrMundo,Kassadin,Caitlyn,Sylas,Poppy,Warwick,Aurora,Karthus,Pyke,0
NA1_5510700757,16.5,Chogath,Viego,Sylas,Sivir,Nami,Irelia,Karthus,Qiyana,Ashe,Milio,0
NA1_5510791948,16.5,Yone,LeeSin,Lissandra,Varus,Poppy,Yorick,JarvanIV,Hwei,Xayah,Rakan,0
NA1_5508311499,16.5,Jayce,Zac,Vex,Aphelios,Nautilus,Nidalee,Kayn,Ryze,Caitlyn,Janna,1
NA1_5511992546,16.5,Graves,Zyra,Hwei,Jinx,Braum,LeeSin,DrMundo,Ahri,Draven,Thresh,1
NA1_5506798576,16.5,Nasus,Aatrox,Lux,Brand,Bard,Yorick,Briar,Fizz,Sivir,Milio,0
NA1_5509722244,16.5,Darius,Graves,Viktor,Karthus,Bard,Pantheon,XinZhao,TwistedFate,Smolder,Karma,1
NA1_5511579825,16.5,Akali,Graves,Ahri,Zeri,Nami,Gnar,Zed,Mel,Ezreal,Karma,0
NA1_5507312528,16.5,Karthus,Volibear,Fizz,Aphelios,Nami,Shen,Nunu,Pantheon,Vayne,Janna,0
NA1_5510497295,16.5,Gnar,Lillia,Lux,Brand,Braum,Yorick,Maokai,TwistedFate,Tristana,Leona,1
NA1_5511001627,16.5,Fiora,Ekko,Sion,Caitlyn,Mel,Jax,Gwen,Zed,Aphelios,Thresh,0
NA1_5507359441,16.5,Cassiopeia,XinZhao,Qiyana,Jhin,Hwei,Gnar,Viego,Zoe,KogMaw,Thresh,0
NA1_5510433921,16.5,Darius,Shen,Syndra,Ashe,Yuumi,LeeSin,Rengar,Yone,Mel,Sona,0
NA1_5507816217,16.5,Aatrox,Amumu,Akshan,Caitlyn,Lux,Ambessa,Nocturne,Anivia,Smolder,Seraphine,1
NA1_5506909513,16.5,Garen,Rengar,Yone,Caitlyn,Senna,Renekton,Briar,Kassadin,Corki,Elise,0
NA1_5511933284,16.5,Tryndamere,Ekko,Vex,Kaisa,Lulu,Yone,Sylas,Malzahar,Ezreal,Blitzcrank,0
NA1_5510047822,16.5,Nasus,Gwen,Mel,Smolder,Nami,Shen,Graves,Ahri,MissFortune,Karma,0
NA1_5511026597,16.5,Renekton,Rengar,AurelionSol,Jinx,Kled,Yone,DrMundo,Azir,Kaisa,Maokai,0
NA1_5510258824,16.5,Jax,Naafiri,Ahri,Lucian,Thresh,Mordekaiser,XinZhao,Xerath,Draven,Amumu,0
NA1_5511994675,16.5,Gangplank,AurelionSol,Vex,Samira,Seraphine,Vladimir,XinZhao,Sylas,Aphelios,Alistar,0
NA1_5511831205,16.5,Ambessa,Zaahen,Syndra,Jhin,Nautilus,Sion,LeeSin,Azir,Zeri,Braum,0
NA1_5506313408,16.5,Akali,Rengar,Quinn,Yunara,Blitzcrank,DrMundo,Qiyana,Galio,Jhin,Bard,0
NA1_5509067124,16.5,Jayce,Nasus,Orianna,Aphelios,FiddleSticks,Zaahen,Udyr,Syndra,Ashe,Bard,0
NA1_5510941383,16.5,Ornn,Vi,Katarina,Kaisa,Taliyah,Riven,Kindred,Annie,Veigar,Nami,0
NA1_5509675707,16.5,DrMundo,XinZhao,Diana,Aphelios,Lulu,Pantheon,Elise,KogMaw,Ashe,Thresh,0
NA1_5505747348,16.5,Illaoi,Graves,Yone,Vayne,Velkoz,Riven,Elise,Varus,Smolder,Bard,0
NA1_5510067663,16.5,Cassiopeia,Amumu,Viego,Swain,Taric,Vayne,Vi,Kassadin,Ezreal,Brand,1
NA1_5509209324,16.5,DrMundo,Jayce,Hwei,Cassiopeia,Teemo,Yasuo,Hecarim,Orianna,Smolder,Zilean,0
