match_id,patch,blue_1,blue_2,blue_3,blue_4,blue_5,red_1,red_2,red_3,red_4,red_5,blue_win
NA1_5507505274,16.5,Briar,Kennen,Mel,Rakan,Smolder,Elise,Fizz,Hecarim,Jhin,KogMaw,1
NA1_5508644052,16.5,Briar,LeeSin,Nautilus,Sivir,Syndra,Brand,Karthus,Thresh,Udyr,Viego,1
NA1_5507480185,16.5,Ambessa,Aphelios,DrMundo,Rumble,Zac,Darius,Galio,Kaisa,Nami,Viktor,0
NA1_5509204326,16.5,AurelionSol,Graves,Nunu,Sion,Yone,Gnar,Karma,Sylas,Tristana,Yasuo,1
NA1_5510336917,16.5,Alistar,Graves,Kayle,MissFortune,Syndra,LeeSin,Maokai,Nami,Varus,Yasuo,0
NA1_5505488300,16.5,Karthus,Lulu,Urgot,Vayne,Yone,Ezreal,Khazix,Nami,Orianna,Ryze,0
NA1_5506326381,16.5,Briar,Maokai,Urgot,Vi,Ziggs,Gragas,Jayce,Poppy,Rengar,Xayah,1
NA1_5509935796,16.5,Caitlyn,Hwei,Janna,Jayce,Sion,Aatrox,Blitzcrank,Graves,Jhin,Viktor,0
NA1_5510385304,16.5,Braum,Caitlyn,Graves,Ryze,Veigar,Kennen,Khazix,Nautilus,Sivir,Xerath,0
NA1_5508405618,16.5,Aphelios,Kennen,Rell,Sylas,Zed,Ezreal,Gangplank,Lillia,Nami,Yone,0
NA1_5510502451,16.5,Alistar,Aphelios,Diana,MonkeyKing,Yone,Graves,Lucian,Nami,Renekton,Viktor,0
NA1_5507916776,16.5,Aatrox,Nautilus,Swain,Zaahen,Zoe,Ambessa,MasterYi,Senna,Yasuo,Ziggs,1
NA1_5507564814,16.5,Ashe,KogMaw,Senna,Singed,XinZhao,Akali,Ambessa,Nami,Sion,Smolder,0
NA1_5505774771,16.5,Bard,Darius,Jhin,Rammus,Veigar,Nasus,Sona,Viktor,Yorick,Yunara,1
NA1_5509396098,16.5,Annie,Darius,Lux,Nocturne,Pyke,Ashe,Karma,Lillia,Nami,Sion,1
NA1_5506451299,16.5,Kaisa,Nautilus,Renekton,Sylas,Zac,Kindred,Rakan,Senna,Shen,Zed,1
NA1_5508988693,16.5,Janna,Sejuani,Sett,Veigar,Yasuo,AurelionSol,LeeSin,Naafiri,Nautilus,Yone,1
NA1_5509999429,16.5,Graves,Neeko,Ryze,Sivir,Vayne,Kaisa,Nasus,Orianna,Pyke,Talon,0
NA1_5508638863,16.5,Aatrox,Ekko,Jhin,Nunu,Quinn,Annie,Belveth,Fiora,Nami,Smolder,0
NA1_5510139830,16.5,MasterYi,Rengar,Teemo,Veigar,Zed,Graves,Janna,Viktor,Yorick,Zeri,1
NA1_5506486290,16.5,Aurora,Irelia,Karthus,MasterYi,Nautilus,Anivia,Fiora,Nami,Qiyana,Yunara,1
NA1_5508886280,16.5,Hwei,Karma,Pyke,Yunara,Zaahen,Akali,Orianna,Pantheon,Yasuo,Zac,0
NA1_5508191400,16.5,Graves,KSante,Neeko,Syndra,Ziggs,Irelia,Jayce,MissFortune,Nami,Viktor,1
NA1_5510669664,16.5,Briar,Nami,TahmKench,Veigar,Yunara,Aphelios,Elise,Karma,Mel,Urgot,0
NA1_5510534916,16.5,Jinx,Nautilus,Nunu,Riven,Yone,Jhin,Velkoz,Viktor,Vladimir,Warwick,1
NA1_5508681896,16.5,Bard,Irelia,Renekton,Rumble,Zeri,Ahri,Anivia,DrMundo,Kaisa,Lulu,0
NA1_5508195196,16.5,Camille,Graves,Kaisa,Malzahar,Nautilus,Brand,Janna,Ryze,Sion,Sylas,1
NA1_5510257988,16.5,Anivia,JarvanIV,Kaisa,Nunu,XinZhao,Ambessa,Cassiopeia,Lillia,Lux,Zoe,1
NA1_5510102853,16.5,Ahri,Anivia,Ashe,Nautilus,Viego,Jhin,LeeSin,Sylas,Thresh,Vladimir,0
NA1_5506026730,16.5,Amumu,Ezreal,Ryze,Sion,Sona,Belveth,Kaisa,Lux,Nautilus,Yorick,1
NA1_5510732840,16.5,Gragas,Kayle,Khazix,Pantheon,Smolder,Galio,Graves,Mel,Rakan,Zed,0
NA1_5509577100,16.5,Mel,Mordekaiser,Shaco,Sona,Yone,Aurora,Fizz,Lulu,Shen,Sivir,0
NA1_5510046221,16.5,Chogath,Irelia,Yuumi,Zed,Zeri,Katarina,MasterYi,Sett,Soraka,Varus,1
NA1_5508686166,16.5,Ashe,Ekko,KSante,Orianna,XinZhao,Illaoi,Kaisa,Nautilus,RekSai,Viktor,1
NA1_5506923863,16.5,Khazix,Neeko,Smolder,Tryndamere,Xerath,Karma,MonkeyKing,Sion,Swain,Xayah,1
NA1_5509386383,16.5,Akali,Malphite,Nautilus,Qiyana,Yunara,Ambessa,Aphelios,Karma,Senna,Shen,1
NA1_5509375957,16.5,Jinx,Kayle,LeeSin,Pantheon,Warwick,Akali,Blitzcrank,Ezreal,Kindred,Vladimir,0
NA1_5510361906,16.5,Anivia,Caitlyn,Irelia,Swain,Taliyah,Karthus,Leona,Naafiri,Olaf,Velkoz,0
NA1_5505921109,16.5,Ambessa,Shaco,Sona,Xerath,Ziggs,Anivia,Aurora,Jhin,Nami,Zaahen,0
NA1_5506374943,16.5,Lucian,Milio,Mordekaiser,Rengar,Xerath,Ahri,Alistar,Irelia,Sylas,Yunara,1
NA1_5506950592,16.5,Caitlyn,Katarina,Morgana,Neeko,Zac,Anivia,MissFortune,Poppy,Taliyah,Warwick,0
NA1_5510429326,16.5,Ahri,Janna,Kayle,KogMaw,Shen,Draven,Gangplank,Naafiri,Nunu,Zyra,0
NA1_5509287202,16.5,Aatrox,Graves,Nami,Velkoz,Xerath,Jinx,Lillia,Milio,Qiyana,Veigar,0
NA1_5509149151,16.5,Akali,Chogath,JarvanIV,Karma,Vayne,Ezreal,Kennen,LeeSin,Nami,Poppy,0
LA1_1700189729,16.5,Diana,Gnar,Jinx,Rengar,Thresh,Akali,Jax,Jayce,Nami,Xayah,0
NA1_5510246296,16.5,Ashe,Chogath,LeeSin,Sion,Xerath,Bard,Jhin,TwistedFate,Vayne,Zaahen,1
NA1_5507616611,16.5,Amumu,AurelionSol,Brand,Naafiri,Renekton,Akali,Ambessa,Hecarim,Nami,Smolder,1
NA1_5506025163,16.5,Ambessa,Draven,Nunu,Xerath,Ziggs,Ahri,Camille,MissFortune,Neeko,Thresh,1
NA1_5509941501,16.5,Ahri,Blitzcrank,Elise,Jax,Lucian,Akali,Anivia,Caitlyn,Karma,XinZhao,1
NA1_5507115341,16.5,Bard,Graves,Kayle,Viktor,Yasuo,Caitlyn,Jayce,Karma,Taliyah,Viego,0
NA1_5506919160,16.5,Ahri,Hecarim,Jayce,Karma,Varus,Azir,Ezreal,Graves,Malphite,Velkoz,0
NA1_5509471606,16.5,Akali,Braum,Irelia,MasterYi,Yasuo,Galio,Nami,Sion,Viego,Vladimir,0
NA1_5508812813,16.5,Braum,Hecarim,Kaisa,Teemo,Zed,Ezreal,Irelia,Lux,MasterYi,Talon,1
NA1_5506753288,16.5,Draven,Fizz,Nunu,Sona,Urgot,Ashe,Hecarim,KSante,Sylas,Xerath,0
NA1_5507310270,16.5,Alistar,Diana,Ezreal,Kayle,Samira,Draven,Ekko,Malphite,Rumble,Smolder,1
NA1_5508808881,16.5,Lillia,Lulu,Sion,Yunara,Zed,Galio,Graves,Nami,Vayne,Zaahen,0
NA1_5509167194,16.5,Ekko,Ezreal,Milio,Ornn,Zed,Amumu,Irelia,Kaisa,Vi,Viktor,0
NA1_5509092139,16.5,DrMundo,Mel,Neeko,Nidalee,Vayne,Alistar,Ashe,Graves,Nasus,Xerath,0
NA1_5510378503,16.5,Karthus,Kayle,MissFortune,Naafiri,Nautilus,Smolder,Vex,Warwick,Yone,Zilean,0
NA1_5505740383,16.5,Anivia,Caitlyn,Jax,Nami,Ornn,Ahri,Ezreal,Kindred,Nautilus,Nunu,1
NA1_5507756105,16.5,Ambessa,Ashe,Ezreal,Viktor,Warwick,Ahri,Akshan,Caitlyn,Ivern,Karma,1
NA1_5505965860,16.5,Aphelios,Hecarim,Janna,KSante,Mel,Kaisa,Leona,MonkeyKing,Vayne,Zoe,1
NA1_5507181919,16.5,Akali,LeeSin,Rell,Seraphine,Vayne,Ahri,Corki,Kayn,Morgana,Thresh,0
NA1_5508392096,16.5,Morgana,Trundle,Yasuo,Zaahen,Ziggs,Anivia,Brand,Gragas,Renekton,Tristana,1
NA1_5510869596,16.5,Caitlyn,Morgana,Sion,Taliyah,Talon,Lucian,Nami,Pantheon,Syndra,Vi,0
NA1_5508973720,16.5,Aphelios,Graves,Olaf,Sylas,TahmKench,Ezreal,MonkeyKing,Veigar,Yasuo,Zyra,0
NA1_5507076704,16.5,Blitzcrank,Caitlyn,Malzahar,Qiyana,Shen,Ezreal,Nami,Ryze,Yone,Zac,0
NA1_5506761944,16.5,Ahri,Jinx,Malphite,Nautilus,Vi,Fiora,Jayce,Rakan,Sylas,Syndra,1
NA1_5510103074,16.5,Aphelios,Graves,Leblanc,Ornn,Thresh,Akali,Galio,Leona,Senna,Sylas,1
NA1_5509930860,16.5,Galio,Garen,Graves,Jinx,Lulu,Camille,Ekko,Mel,Nami,Sejuani,1
NA1_5506097321,16.5,Graves,Nautilus,Pantheon,Samira,Warwick,Kassadin,Lulu,MasterYi,Rumble,Sivir,0
NA1_5509352976,16.5,Ahri,Ambessa,Braum,Caitlyn,Volibear,Ekko,Graves,MissFortune,Rell,Shen,1
NA1_5506375324,16.5,Caitlyn,Mel,RekSai,Renekton,Thresh,Anivia,Hwei,Khazix,Swain,Zyra,0
NA1_5510589059,16.5,Ahri,Nautilus,Rengar,Yone,Ziggs,Annie,Graves,Pantheon,Varus,Zilean,0
NA1_5509776044,16.5,Akali,Jhin,Nidalee,Pantheon,TahmKench,Alistar,Ezreal,Seraphine,Volibear,Zac,1
NA1_5505689710,16.5,Akshan,Karthus,Milio,TahmKench,Vayne,Ahri,Ezreal,Fiora,Graves,Sylas,1
NA1_5508350746,16.5,Rakan,Renekton,Sylas,Taliyah,Twitch,Jayce,Jinx,Sona,Viktor,XinZhao,0
NA1_5508709660,16.5,Corki,Graves,Mordekaiser,Nami,Viktor,Ahri,Caitlyn,Sona,Udyr,Varus,0
NA1_5510537792,16.5,Nautilus,Shen,Tristana,Vladimir,Zaahen,Akali,Briar,Fiora,Jhin,Karma,0
NA1_5508266333,16.5,Ambessa,Cassiopeia,Karma,Nami,Sivir,Ashe,Seraphine,Sett,Talon,Vladimir,0
NA1_5509475651,16.5,Aphelios,AurelionSol,Elise,Irelia,Soraka,Anivia,Jax,Karma,Viktor,XinZhao,1
NA1_5510768347,16.5,Janna,Jhin,KSante,Kayn,Orianna,Aurora,Irelia,Lulu,Naafiri,Varus,0
NA1_5510122558,16.5,Alistar,FiddleSticks,Fizz,Kaisa,Warwick,Ezreal,Katarina,Kennen,LeeSin,Neeko,1
NA1_5508314509,16.5,Alistar,Graves,Gwen,Lucian,Mel,Annie,Jhin,Naafiri,Neeko,Singed,0
NA1_5510505917,16.5,Graves,Ryze,Yunara,Yuumi,Zed,Ahri,Annie,Aphelios,Leona,Zaahen,1
NA1_5506183913,16.5,Irelia,Pyke,Shen,Volibear,Yunara,Ezreal,Gwen,Hwei,Naafiri,Yuumi,1
NA1_5506314126,16.5,Cassiopeia,Leona,RekSai,Viktor,Volibear,Ambessa,Aphelios,Kled,Thresh,TwistedFate,0
NA1_5508948459,16.5,Ahri,Ezreal,Kindred,Poppy,Zaahen,Akali,Annie,Graves,Rakan,Twitch,0
NA1_5507217303,16.5,Anivia,Belveth,Nasus,Riven,Tristana,Diana,Kaisa,Milio,Ryze,Sion,0
NA1_5507088435,16.5,Akali,Graves,Jhin,Nautilus,Viktor,Diana,Nami,Riven,Samira,Sylas,0
NA1_5510714266,16.5,Caitlyn,Irelia,Nunu,Senna,Viego,Ivern,Katarina,Tryndamere,Yone,Yuumi,0
NA1_5507650333,16.5,Aatrox,Chogath,Garen,Sivir,Swain,Bard,Camille,Graves,Jinx,Veigar,1
NA1_5510058984,16.5,Kaisa,Sona,Sylas,Talon,Zaahen,DrMundo,Fiora,Katarina,Soraka,Xayah,1
NA1_5506496952,16.5,Jayce,Naafiri,Senna,Thresh,Viktor,Bard,Hwei,Neeko,Ornn,Smolder,0
NA1_5508260934,16.5,Draven,Jhin,Sona,Volibear,Zyra,Graves,Pantheon,Syndra,Teemo,Twitch,1
NA1_5510565268,16.5,Chogath,Ezreal,Kayn,Rell,Veigar,Caitlyn,LeeSin,Malzahar,MasterYi,Zaahen,1
NA1_5509363507,16.5,Chogath,Jayce,Nami,Ryze,Smolder,Ekko,Irelia,Orianna,Thresh,Yunara,0
NA1_5507840397,16.5,Elise,Kaisa,Sion,Syndra,Thresh,Akali,Fiora,Hecarim,Leona,Yunara,0
NA1_5509469126,16.5,Graves,Jhin,Morgana,Nautilus,Olaf,Ezreal,Janna,Malzahar,Nasus,XinZhao,1
NA1_5506933140,16.5,Caitlyn,KSante,Lux,Malzahar,Naafiri,DrMundo,Katarina,Nami,Swain,Urgot,0
NA1_5510491032,16.5,Amumu,Bard,Ezreal,Rumble,Zed,Caitlyn,Irelia,Karma,RekSai,Xerath,0
NA1_5506268924,16.5,Fizz,Garen,Senna,Xerath,Yasuo,Ambessa,Briar,Galio,Jhin,Nami,1
NA1_5509017778,16.5,Ashe,Fiora,JarvanIV,Soraka,Sylas,Graves,Jayce,Nami,Swain,Xerath,0
NA1_5505911141,16.5,Alistar,Jinx,Skarner,Yasuo,Zaahen,Anivia,Fiora,Lulu,Viego,Yunara,1
NA1_5508885486,16.5,Aphelios,Garen,Hecarim,Vladimir,Yuumi,Caitlyn,Fizz,Janna,Riven,Skarner,1
NA1_5505917775,16.5,Camille,Malzahar,Neeko,Sivir,Udyr,AurelionSol,Caitlyn,Lillia,Milio,Volibear,0
NA1_5509043578,16.5,Azir,Bard,Jinx,Renekton,Sylas,MissFortune,Nocturne,Orianna,Ryze,Soraka,0
NA1_5505846726,16.5,Aatrox,KSante,Morgana,Yunara,Ziggs,Amumu,Corki,Hwei,Malphite,Nami,0
NA1_5507748498,16.5,Ambessa,Aphelios,Graves,Lulu,Orianna,JarvanIV,Shen,Taliyah,Twitch,Urgot,0
NA1_5509977381,16.5,Caitlyn,Heimerdinger,LeeSin,Lux,Yasuo,Bard,Hecarim,Jhin,Karma,Nasus,0
NA1_5508928626,16.5,KogMaw,Lulu,Shaco,Vladimir,Yone,Pantheon,RekSai,Swain,Thresh,Yasuo,1
NA1_5510078070,16.5,Caitlyn,JarvanIV,Jax,Syndra,Thresh,Aurora,Graves,Malphite,Samira,Soraka,1
NA1_5510219165,16.5,Fizz,Kaisa,Olaf,Trundle,Zyra,Camille,Galio,LeeSin,Sion,Swain,0
NA1_5505998890,16.5,Garen,Samira,Taliyah,TwistedFate,Xerath,Aphelios,Chogath,Ekko,Leona,Zyra,1
NA1_5505509460,16.5,Darius,Lulu,Sylas,Twitch,Vi,Alistar,MissFortune,Shen,Vayne,Yasuo,0
NA1_5510326448,16.5,Aatrox,Fizz,Sion,Thresh,Vayne,Blitzcrank,DrMundo,Ezreal,Hwei,Rammus,1
NA1_5509048298,16.5,Ahri,Karma,Tristana,Trundle,Udyr,Alistar,Kayle,Samira,Talon,XinZhao,1
NA1_5506021602,16.5,Alistar,DrMundo,Fizz,Graves,Kaisa,Ashe,Gangplank,Nidalee,Seraphine,Xerath,0
NA1_5508502775,16.5,Ambessa,Gwen,Jhin,Neeko,Taliyah,Ahri,FiddleSticks,Karma,Nasus,Yunara,1
NA1_5508832569,16.5,DrMundo,Udyr,Viktor,Yasuo,Yuumi,Anivia,Kled,Nami,Samira,Viego,0
NA1_5509809640,16.5,Akali,Ambessa,Karma,Riven,Smolder,Bard,Jayce,KSante,Sylas,Ziggs,0
NA1_5509117575,16.5,Graves,Qiyana,Rell,Seraphine,Vladimir,Kindred,Nautilus,Sylas,Warwick,Zilean,1
NA1_5510077575,16.5,Elise,Ezreal,Pyke,Zaahen,Ziggs,Akali,LeeSin,Nautilus,Senna,Yone,0
NA1_5510407087,16.5,Ambessa,Amumu,Ryze,Swain,Vi,Bard,Fizz,MissFortune,Mordekaiser,Rengar,0
NA1_5506313681,16.5,Cassiopeia,FiddleSticks,Lulu,Naafiri,Vayne,Alistar,Irelia,JarvanIV,Ryze,Xerath,0
NA1_5509047380,16.5,Garen,Graves,Sona,Twitch,Zoe,Aphelios,Bard,Ekko,Fiora,MasterYi,1
NA1_5510501586,16.5,Jinx,Lucian,Sejuani,Singed,Sona,Nautilus,Poppy,Viego,Xerath,Yunara,1
NA1_5510752883,16.5,Ambessa,Nilah,Ornn,Pyke,Ryze,Caitlyn,Kayle,Nami,Shaco,Sylas,1
NA1_5505492870,16.5,Irelia,Khazix,Leblanc,Mel,Thresh,Aurora,Ezreal,JarvanIV,Zed,Zyra,1
NA1_5510065990,16.5,Annie,Chogath,Jayce,Senna,Seraphine,Hwei,Shaco,Swain,Taliyah,Zaahen,0
NA1_5509318185,16.5,Lux,Quinn,Sona,Vayne,Zed,Khazix,Nami,Smolder,Viktor,Warwick,1
NA1_5506631694,16.5,Alistar,Gwen,Khazix,Sion,Twitch,Aatrox,FiddleSticks,Xayah,Yasuo,Zac,1
NA1_5507621199,16.5,Jayce,Sion,Smolder,Taric,Vladimir,Ezreal,Jax,Malzahar,Vi,Zilean,0
NA1_5510454942,16.5,Gangplank,Jinx,Karthus,Katarina,Yuumi,Ahri,Anivia,Draven,Jax,Shyvana,1
NA1_5508913239,16.5,Blitzcrank,Kaisa,LeeSin,Ornn,TwistedFate,Gragas,Jinx,Nami,Talon,XinZhao,1
NA1_5505591719,16.5,Kaisa,Kayle,Nunu,Pyke,Yasuo,Braum,Jinx,Kassadin,Ornn,Viego,0
NA1_5510774758,16.5,Gnar,Katarina,Pyke,Samira,XinZhao,Alistar,Corki,KogMaw,RekSai,Zaahen,1
NA1_5509270986,16.5,Draven,Karthus,Renekton,Yuumi,Zed,Corki,Pantheon,Shen,Thresh,Zoe,1
NA1_5508993279,16.5,AurelionSol,DrMundo,Swain,Varus,Zilean,Ezreal,Fizz,Poppy,Qiyana,Senna,0
NA1_5507276766,16.5,Soraka,Veigar,Yasuo,Yone,Zac,Belveth,Blitzcrank,Brand,Irelia,Udyr,0
NA1_5509283666,16.5,DrMundo,Karma,Malphite,Varus,Viego,Bard,Jhin,Shaco,Swain,Zed,0
NA1_5510419119,16.5,Diana,Malphite,Nautilus,Smolder,Yasuo,Elise,Lucian,Mordekaiser,Pantheon,Qiyana,0
NA1_5508261402,16.5,JarvanIV,KSante,Pyke,Sylas,Yunara,Draven,Kayle,Nami,Nidalee,Pantheon,1
NA1_5510579226,16.5,Gragas,Jhin,Karma,Warwick,Xerath,Brand,DrMundo,Hwei,JarvanIV,Leona,0
NA1_5508574807,16.5,AurelionSol,MasterYi,MonkeyKing,Rakan,Xayah,Ambessa,Mordekaiser,Nautilus,Swain,Yasuo,0
NA1_5510834300,16.5,Akshan,Mordekaiser,Nocturne,TwistedFate,Zilean,Ahri,Irelia,JarvanIV,Kaisa,Nautilus,0
NA1_5506264595,16.5,Lucian,Naafiri,Nami,Rumble,Vladimir,Akali,Ekko,Kaisa,Pantheon,Tryndamere,1
NA1_5509833263,16.5,Alistar,Darius,Gwen,Kaisa,Yasuo,Kled,Lissandra,Velkoz,Warwick,Yunara,1
NA1_5509322922,16.5,Ambessa,Jinx,Leona,Sion,Taliyah,Aurora,Graves,Lux,Nami,Urgot,0
NA1_5510496653,16.5,Belveth,Gwen,Jinx,Pyke,Qiyana,Kaisa,Nautilus,Viego,Yone,Yorick,0
NA1_5507392109,16.5,Ashe,Fiora,Hecarim,Senna,Taliyah,Belveth,Jhin,Malzahar,Yasuo,Yuumi,0
NA1_5505699414,16.5,Kennen,Kled,Rell,Varus,XinZhao,Aurora,Quinn,Talon,Velkoz,Ziggs,0
NA1_5509132025,16.5,Annie,Janna,Jax,Lillia,MissFortune,AurelionSol,Hecarim,Kaisa,Leona,TwistedFate,0
NA1_5506263083,16.5,Aphelios,Belveth,Cassiopeia,Diana,Thresh,Azir,Kaisa,Poppy,Riven,Syndra,1
NA1_5507678176,16.5,Braum,Draven,Hwei,Kayle,Lillia,Akali,Kled,Leona,Rammus,Smolder,1
NA1_5506874559,16.5,Kassadin,LeeSin,Lulu,Riven,Tristana,Camille,Karma,Rengar,Vex,Yunara,1
NA1_5507564598,16.5,Ashe,Brand,Malphite,Orianna,Teemo,DrMundo,Jhin,Karthus,Rakan,Yasuo,0
NA1_5507265822,16.5,Ashe,Aurora,Olaf,Seraphine,XinZhao,Ambessa,Kaisa,Rakan,Vex,Yone,1
NA1_5510604299,16.5,Draven,Khazix,Renekton,Swain,Zilean,Darius,Kaisa,Thresh,Veigar,Viego,1
NA1_5509166862,16.5,Alistar,Caitlyn,Malzahar,Rengar,Riven,Heimerdinger,Qiyana,Viktor,Xayah,Yorick,1
NA1_5507465418,16.5,JarvanIV,Lulu,Nasus,Yunara,Zed,Hwei,Jinx,Malphite,Seraphine,Zaahen,1
NA1_5510312796,16.5,Ambessa,Kayle,Lucian,Sett,Thresh,Ahri,Hecarim,Jinx,Maokai,Riven,1
NA1_5508998306,16.5,JarvanIV,Lucian,Sion,Syndra,Zyra,Kaisa,Malzahar,Olaf,Udyr,Xerath,1
NA1_5508364314,16.5,Jinx,Neeko,Orianna,RekSai,Rumble,Ahri,Darius,Nautilus,Nilah,Viego,1
NA1_5508576164,16.5,Akali,Jinx,Lulu,Ornn,Rammus,Caitlyn,Mordekaiser,Sona,Teemo,Zed,1
NA1_5506972317,16.5,Fizz,Nilah,TwistedFate,Yone,Yuumi,Fiora,Kalista,Khazix,Pyke,Vladimir,1
NA1_5506929667,16.5,Neeko,Swain,Varus,Vayne,Vi,Hwei,Morgana,Nidalee,Poppy,Yasuo,0
NA1_5509522944,16.5,Jayce,Jinx,Leona,Sylas,Zaahen,Ashe,Shen,Talon,TwistedFate,Xerath,1
NA1_5509663535,16.5,DrMundo,Evelynn,Twitch,Velkoz,Zilean,FiddleSticks,Jax,Jinx,Karma,Katarina,1
NA1_5510255617,16.5,Ahri,Poppy,Vi,Yone,Yunara,Ambessa,Morgana,Rakan,Taliyah,Twitch,1
NA1_5507839656,16.5,Nami,Qiyana,Tristana,Warwick,Yone,Aurora,Katarina,Nautilus,Yasuo,Zaahen,0
NA1_5507055888,16.5,Caitlyn,Galio,Mel,Udyr,Viego,AurelionSol,Lux,Nautilus,Nocturne,Yone,0
NA1_5510062340,16.5,Briar,Chogath,Ezreal,Karma,Zyra,Alistar,Ekko,Kassadin,Vayne,Yasuo,0
NA1_5508938108,16.5,Akali,Brand,Graves,Rell,Rumble,Lucian,Milio,Nidalee,Warwick,Zed,1
NA1_5507060272,16.5,Ezreal,KogMaw,Leona,MasterYi,Riven,FiddleSticks,Graves,Jhin,Thresh,Veigar,0
NA1_5510355909,16.5,Aurora,Corki,Lillia,Thresh,Yone,Akali,Blitzcrank,Briar,Pantheon,Smolder,0
NA1_5509249822,16.5,Jinx,KSante,Khazix,Lulu,Viktor,MissFortune,Nocturne,Orianna,Pyke,Viego,0
NA1_5509569182,16.5,Ahri,Ambessa,MissFortune,Senna,Shen,Aurora,Janna,Jhin,Sett,Warwick,1
NA1_5507268137,16.5,Ekko,Qiyana,Sejuani,Sona,Yunara,Graves,Milio,Ryze,Tristana,Vayne,0
NA1_5505819530,16.5,Amumu,Irelia,Janna,Samira,Swain,Ambessa,Darius,Hwei,Leona,Nilah,0
NA1_5507625334,16.5,Ekko,Jax,Karma,Swain,Yone,Jhin,Kassadin,Senna,Skarner,Vayne,1
NA1_5509247091,16.5,Alistar,Viktor,Yunara,Zaahen,Zac,Aatrox,Ashe,Galio,Graves,Seraphine,0
NA1_5508523357,16.5,Diana,Kaisa,Nautilus,Yasuo,Zac,Braum,Malzahar,MissFortune,Renekton,Udyr,0
NA1_5510378477,16.5,JarvanIV,Lux,Sion,Yasuo,Zoe,Draven,Jayce,KSante,Leona,Xerath,1
NA1_5507806754,16.5,Aphelios,Fiora,Ivern,Naafiri,Sylas,Aatrox,Draven,Karma,Udyr,Vex,0
NA1_5507840539,16.5,Lulu,Nocturne,Ornn,Twitch,Zed,Garen,JarvanIV,Lux,Mel,Nami,1
NA1_5507001065,16.5,Akali,Belveth,Corki,Nami,Renekton,FiddleSticks,Fizz,Jayce,Lucian,Milio,0
NA1_5506311105,16.5,Ambessa,AurelionSol,Belveth,Nami,Ryze,Bard,Hwei,Kayle,Kindred,Qiyana,0
NA1_5507744071,16.5,Ambessa,Heimerdinger,Leblanc,MissFortune,Rell,Braum,Graves,Lux,Ornn,Yunara,1
NA1_5505527586,16.5,Aphelios,Lulu,Morgana,Nocturne,Tryndamere,Diana,Karthus,Malphite,Milio,Yasuo,1
NA1_5510302954,16.5,Amumu,Draven,Evelynn,Ornn,Viktor,Braum,Ezreal,Fiora,Jayce,Sylas,0
NA1_5509798850,16.5,Caitlyn,Chogath,FiddleSticks,Nunu,Yasuo,Khazix,Shaco,Vayne,Vex,Volibear,0
NA1_5509185334,16.5,Bard,Hecarim,Shen,Varus,Xerath,Aatrox,Ashe,Leblanc,Nautilus,Nocturne,0
NA1_5510478823,16.5,Corki,Nami,Syndra,Vladimir,Volibear,Fizz,Jhin,Rengar,Sylas,Zilean,0
NA1_5508854288,16.5,Ekko,Soraka,TahmKench,Yone,Yunara,Diana,Graves,Jinx,Lissandra,Pyke,0
NA1_5506939093,16.5,Alistar,Draven,Kled,LeeSin,TwistedFate,Galio,Jinx,Poppy,Sylas,Viego,0
NA1_5508206718,16.5,Jayce,Lucian,Renekton,Rumble,Sona,Ashe,Braum,Graves,Hwei,Ornn,0
NA1_5508552467,16.5,Draven,Irelia,LeeSin,Leona,Viktor,Aatrox,Anivia,Jayce,Mel,Xerath,0
NA1_5509549709,16.5,Ivern,Nami,Pantheon,Yasuo,Yunara,Anivia,AurelionSol,Neeko,Singed,Zaahen,0
NA1_5506590837,16.5,Blitzcrank,Ezreal,LeeSin,Lillia,Lissandra,AurelionSol,Caitlyn,Fiora,Jayce,Nautilus,0
NA1_5505578959,16.5,Briar,Leblanc,Sona,Vayne,Ziggs,Corki,Lillia,Nami,Smolder,Yone,1
NA1_5509308449,16.5,FiddleSticks,Fizz,Jax,Sona,Swain,Chogath,Seraphine,Vayne,Vladimir,XinZhao,0
NA1_5508666055,16.5,Ezreal,Irelia,Lillia,Malzahar,Velkoz,Olaf,Sona,Syndra,Udyr,Zeri,1
NA1_5505532730,16.5,Ambessa,Belveth,Sona,Yone,Yunara,Irelia,Karma,Kassadin,Naafiri,Senna,0
NA1_5507259212,16.5,Anivia,Senna,Shen,TwistedFate,Viego,Garen,LeeSin,Mel,MissFortune,Velkoz,1
NA1_5505708325,16.5,Gangplank,Smolder,Sona,Syndra,Viego,Ahri,Aphelios,Nami,Udyr,Yasuo,0
NA1_5508194775,16.5,Ivern,Jhin,Lux,Vayne,Velkoz,Draven,Nasus,Neeko,Pyke,Veigar,0
NA1_5508746580,16.5,Ahri,Rengar,Riven,Senna,Sona,Jinx,KogMaw,Seraphine,Yuumi,Zac,1
NA1_5509973733,16.5,Cassiopeia,Kaisa,Katarina,Thresh,XinZhao,Brand,Galio,Nami,Tryndamere,Vi,0
NA1_5510062149,16.5,Alistar,Darius,Khazix,Nilah,Zoe,Corki,Lissandra,Maokai,Shen,Viego,0
NA1_5506071128,16.5,Lulu,Mordekaiser,Nocturne,Yunara,Zed,Aatrox,Caitlyn,Elise,Talon,Vladimir,0
NA1_5508222855,16.5,Graves,MissFortune,Nami,Nunu,Volibear,Illaoi,KogMaw,Syndra,Vayne,Viego,1
